danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature
0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,audio_features,2UREu1Y8CO4jXkbvqAtP7g,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g,178013,4
0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,audio_features,4CbKVDZkYKdv69I4bCaKUq,spotify:track:4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/tracks/4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/audio-analysis/4CbKVDZkYKdv69I4bCaKUq,186813,4
0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,audio_features,0nkzd3yNniB767zSDDdLZ3,spotify:track:0nkzd3yNniB767zSDDdLZ3,https://api.spotify.com/v1/tracks/0nkzd3yNniB767zSDDdLZ3,https://api.spotify.com/v1/audio-analysis/0nkzd3yNniB767zSDDdLZ3,209493,4
0.273,0.665,9,-8.795,1,0.0382,0.000458,0.000893,0.117,0.514,104.656,audio_features,7kw6yVmdZGuRcWGi4adXYT,spotify:track:7kw6yVmdZGuRcWGi4adXYT,https://api.spotify.com/v1/tracks/7kw6yVmdZGuRcWGi4adXYT,https://api.spotify.com/v1/audio-analysis/7kw6yVmdZGuRcWGi4adXYT,239027,4
0.546,0.875,1,-3.631,1,0.0445,0.0205,0.0,0.0669,0.765,101.693,audio_features,1jvqZQtbBGK5GJCGT615ao,spotify:track:1jvqZQtbBGK5GJCGT615ao,https://api.spotify.com/v1/tracks/1jvqZQtbBGK5GJCGT615ao,https://api.spotify.com/v1/audio-analysis/1jvqZQtbBGK5GJCGT615ao,192067,4
0.481,0.908,1,-4.619,1,0.101,0.103,0.0,0.297,0.474,166.032,audio_features,2Pcu30ruwZeVCM7IkbuXDN,spotify:track:2Pcu30ruwZeVCM7IkbuXDN,https://api.spotify.com/v1/tracks/2Pcu30ruwZeVCM7IkbuXDN,https://api.spotify.com/v1/audio-analysis/2Pcu30ruwZeVCM7IkbuXDN,216760,4
0.516,0.733,4,-6.771,0,0.063,0.0446,1.66e-05,0.246,0.412,161.081,audio_features,2uwnKcruUDnYTV294OLUXk,spotify:track:2uwnKcruUDnYTV294OLUXk,https://api.spotify.com/v1/tracks/2uwnKcruUDnYTV294OLUXk,https://api.spotify.com/v1/audio-analysis/2uwnKcruUDnYTV294OLUXk,170992,3
0.522,0.927,8,-4.254,1,0.0698,6.45e-05,0.281,0.067,0.865,151.058,audio_features,7MwRapnEANpMV3bKcMYpeK,spotify:track:7MwRapnEANpMV3bKcMYpeK,https://api.spotify.com/v1/tracks/7MwRapnEANpMV3bKcMYpeK,https://api.spotify.com/v1/audio-analysis/7MwRapnEANpMV3bKcMYpeK,187467,4
0.366,0.917,0,-4.367,1,0.0391,3.44e-05,4.73e-06,0.0706,0.204,105.241,audio_features,03JwzGY394iO9R0bBlNJOR,spotify:track:03JwzGY394iO9R0bBlNJOR,https://api.spotify.com/v1/tracks/03JwzGY394iO9R0bBlNJOR,https://api.spotify.com/v1/audio-analysis/03JwzGY394iO9R0bBlNJOR,117200,4
0.205,0.996,9,-3.581,0,0.419,0.00052,0.0171,0.316,0.048,183.028,audio_features,48IW9erDc07KlQRc6cKzAR,spotify:track:48IW9erDc07KlQRc6cKzAR,https://api.spotify.com/v1/tracks/48IW9erDc07KlQRc6cKzAR,https://api.spotify.com/v1/audio-analysis/48IW9erDc07KlQRc6cKzAR,241200,4
0.401,0.982,4,-2.669,0,0.0919,9.04e-05,0.00277,0.502,0.281,111.268,audio_features,06LfJTFOgq8UdTfeKZJM8W,spotify:track:06LfJTFOgq8UdTfeKZJM8W,https://api.spotify.com/v1/tracks/06LfJTFOgq8UdTfeKZJM8W,https://api.spotify.com/v1/audio-analysis/06LfJTFOgq8UdTfeKZJM8W,177360,4
0.493,0.879,2,-6.176,1,0.0344,0.00359,0.00981,0.0811,0.97,124.239,audio_features,4Vp2mwjW2OpS286oOsyl1n,spotify:track:4Vp2mwjW2OpS286oOsyl1n,https://api.spotify.com/v1/tracks/4Vp2mwjW2OpS286oOsyl1n,https://api.spotify.com/v1/audio-analysis/4Vp2mwjW2OpS286oOsyl1n,217333,4
0.3,0.592,2,-11.729,1,0.0437,0.00436,0.000288,0.366,0.611,121.865,audio_features,1PuMQqRrhjJIfAzKNHM4Gw,spotify:track:1PuMQqRrhjJIfAzKNHM4Gw,https://api.spotify.com/v1/tracks/1PuMQqRrhjJIfAzKNHM4Gw,https://api.spotify.com/v1/audio-analysis/1PuMQqRrhjJIfAzKNHM4Gw,251307,4
0.869,0.796,4,-2.001,1,0.034,0.0348,1.01e-05,0.111,0.726,117.99,audio_features,4dmCLAZbWYT0qtcG7GVMdb,spotify:track:4dmCLAZbWYT0qtcG7GVMdb,https://api.spotify.com/v1/tracks/4dmCLAZbWYT0qtcG7GVMdb,https://api.spotify.com/v1/audio-analysis/4dmCLAZbWYT0qtcG7GVMdb,204907,4
0.392,0.964,8,-4.686,1,0.0728,0.000562,8.13e-06,0.121,0.577,169.958,audio_features,158wup0rIwWQraeBGmgzwr,spotify:track:158wup0rIwWQraeBGmgzwr,https://api.spotify.com/v1/tracks/158wup0rIwWQraeBGmgzwr,https://api.spotify.com/v1/audio-analysis/158wup0rIwWQraeBGmgzwr,205467,4
0.503,0.96,10,-2.672,1,0.0626,9.25e-05,0.578,0.274,0.489,162.022,audio_features,1wXuogT7bvqnhuWzDBNOdV,spotify:track:1wXuogT7bvqnhuWzDBNOdV,https://api.spotify.com/v1/tracks/1wXuogT7bvqnhuWzDBNOdV,https://api.spotify.com/v1/audio-analysis/1wXuogT7bvqnhuWzDBNOdV,218040,4
0.288,0.994,5,-3.73,1,0.178,5.53e-05,0.0278,0.15,0.19,118.729,audio_features,0YUh79N1kx9It2sYhG0xWy,spotify:track:0YUh79N1kx9It2sYhG0xWy,https://api.spotify.com/v1/tracks/0YUh79N1kx9It2sYhG0xWy,https://api.spotify.com/v1/audio-analysis/0YUh79N1kx9It2sYhG0xWy,352573,4
0.385,0.95,8,-4.648,1,0.0967,0.000221,0.000295,0.128,0.213,153.889,audio_features,0Q1jgn82Q58hOxfDxX4W56,spotify:track:0Q1jgn82Q58hOxfDxX4W56,https://api.spotify.com/v1/tracks/0Q1jgn82Q58hOxfDxX4W56,https://api.spotify.com/v1/audio-analysis/0Q1jgn82Q58hOxfDxX4W56,217827,4
0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,audio_features,5qtwzv99vOr5UTwnTixn7j,spotify:track:5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/tracks/5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/audio-analysis/5qtwzv99vOr5UTwnTixn7j,190987,4
0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,audio_features,1jq28NGw6wdtFKx8MBPy6C,spotify:track:1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/tracks/1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/audio-analysis/1jq28NGw6wdtFKx8MBPy6C,212347,4
0.33,0.833,7,-6.507,1,0.0768,0.0491,0.0,0.687,0.553,128.329,audio_features,0PvNooU2QTGF2GDyRBBXFo,spotify:track:0PvNooU2QTGF2GDyRBBXFo,https://api.spotify.com/v1/tracks/0PvNooU2QTGF2GDyRBBXFo,https://api.spotify.com/v1/audio-analysis/0PvNooU2QTGF2GDyRBBXFo,184293,4
0.536,0.914,6,-3.803,0,0.0668,0.0722,0.00104,0.0528,0.193,117.657,audio_features,1li0jGGRIaMaNNRBV8JXZ4,spotify:track:1li0jGGRIaMaNNRBV8JXZ4,https://api.spotify.com/v1/tracks/1li0jGGRIaMaNNRBV8JXZ4,https://api.spotify.com/v1/audio-analysis/1li0jGGRIaMaNNRBV8JXZ4,310427,4
0.547,0.733,9,-6.558,1,0.0433,0.0103,0.131,0.117,0.962,176.198,audio_features,33iQW2OneB0oNh2NfrAzqW,spotify:track:33iQW2OneB0oNh2NfrAzqW,https://api.spotify.com/v1/tracks/33iQW2OneB0oNh2NfrAzqW,https://api.spotify.com/v1/audio-analysis/33iQW2OneB0oNh2NfrAzqW,133440,4
0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,audio_features,4YEjTfbxA2gqnIRwLyvsIX,spotify:track:4YEjTfbxA2gqnIRwLyvsIX,https://api.spotify.com/v1/tracks/4YEjTfbxA2gqnIRwLyvsIX,https://api.spotify.com/v1/audio-analysis/4YEjTfbxA2gqnIRwLyvsIX,191800,4
0.399,0.995,4,-1.41,1,0.119,0.00735,5.47e-06,0.114,0.565,166.03,audio_features,2pBn9daAkFnO2sGAwT8lHr,spotify:track:2pBn9daAkFnO2sGAwT8lHr,https://api.spotify.com/v1/tracks/2pBn9daAkFnO2sGAwT8lHr,https://api.spotify.com/v1/audio-analysis/2pBn9daAkFnO2sGAwT8lHr,157600,4
0.319,0.979,2,-1.458,0,0.0675,0.000127,0.554,0.381,0.313,127.111,audio_features,2f3TdZJIfTdTFT9ksEiFIi,spotify:track:2f3TdZJIfTdTFT9ksEiFIi,https://api.spotify.com/v1/tracks/2f3TdZJIfTdTFT9ksEiFIi,https://api.spotify.com/v1/audio-analysis/2f3TdZJIfTdTFT9ksEiFIi,173147,4
0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188,audio_features,3GfGTJ2xzC0rqKgdjNJLOC,spotify:track:3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/tracks/3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/audio-analysis/3GfGTJ2xzC0rqKgdjNJLOC,300213,4
0.224,0.988,10,-6.37,1,0.235,0.00112,0.000691,0.428,0.0384,102.899,audio_features,5sf4xL607Q7EB72b3rC93s,spotify:track:5sf4xL607Q7EB72b3rC93s,https://api.spotify.com/v1/tracks/5sf4xL607Q7EB72b3rC93s,https://api.spotify.com/v1/audio-analysis/5sf4xL607Q7EB72b3rC93s,232493,4
0.189,0.991,10,-4.086,1,0.164,4.8e-05,0.00174,0.144,0.352,147.941,audio_features,5TQ9gN9a2QDxz7AF9RFuQz,spotify:track:5TQ9gN9a2QDxz7AF9RFuQz,https://api.spotify.com/v1/tracks/5TQ9gN9a2QDxz7AF9RFuQz,https://api.spotify.com/v1/audio-analysis/5TQ9gN9a2QDxz7AF9RFuQz,239427,4
0.64,0.878,2,-6.481,1,0.0335,0.17,0.000232,0.0632,0.795,115.7,audio_features,3eOFG0vqpsMqhGHTQJmjQi,spotify:track:3eOFG0vqpsMqhGHTQJmjQi,https://api.spotify.com/v1/tracks/3eOFG0vqpsMqhGHTQJmjQi,https://api.spotify.com/v1/audio-analysis/3eOFG0vqpsMqhGHTQJmjQi,243573,4
0.278,0.855,1,-5.845,1,0.144,0.00249,4.37e-06,0.185,0.399,167.718,audio_features,54y95K9BYVRAzFpgDCN9ls,spotify:track:54y95K9BYVRAzFpgDCN9ls,https://api.spotify.com/v1/tracks/54y95K9BYVRAzFpgDCN9ls,https://api.spotify.com/v1/audio-analysis/54y95K9BYVRAzFpgDCN9ls,261440,4
0.545,0.995,4,-3.155,1,0.0977,2.76e-05,0.0168,0.179,0.707,154.971,audio_features,3zq5fzLhScmxq3D1A2TVzf,spotify:track:3zq5fzLhScmxq3D1A2TVzf,https://api.spotify.com/v1/tracks/3zq5fzLhScmxq3D1A2TVzf,https://api.spotify.com/v1/audio-analysis/3zq5fzLhScmxq3D1A2TVzf,191773,4
0.188,0.949,10,-2.131,1,0.0613,0.000154,0.000136,0.261,0.531,141.099,audio_features,31PQjjoBTgmjXYrZO9n6NW,spotify:track:31PQjjoBTgmjXYrZO9n6NW,https://api.spotify.com/v1/tracks/31PQjjoBTgmjXYrZO9n6NW,https://api.spotify.com/v1/audio-analysis/31PQjjoBTgmjXYrZO9n6NW,199093,4
0.609,0.948,6,-3.721,1,0.104,0.00199,0.000571,0.318,0.569,133.964,audio_features,3wj2b82UWaV47L5zQsD90k,spotify:track:3wj2b82UWaV47L5zQsD90k,https://api.spotify.com/v1/tracks/3wj2b82UWaV47L5zQsD90k,https://api.spotify.com/v1/audio-analysis/3wj2b82UWaV47L5zQsD90k,164133,4
0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,audio_features,4juq76lIar8YWOLpYMXUAG,spotify:track:4juq76lIar8YWOLpYMXUAG,https://api.spotify.com/v1/tracks/4juq76lIar8YWOLpYMXUAG,https://api.spotify.com/v1/audio-analysis/4juq76lIar8YWOLpYMXUAG,280467,4
0.528,0.81,7,-2.174,0,0.044,0.00198,0.0,0.846,0.295,124.995,audio_features,59iJua476fbi3PbddfPrez,spotify:track:59iJua476fbi3PbddfPrez,https://api.spotify.com/v1/tracks/59iJua476fbi3PbddfPrez,https://api.spotify.com/v1/audio-analysis/59iJua476fbi3PbddfPrez,233693,4
0.522,0.934,5,-5.03,0,0.0617,2.1e-05,0.00399,0.253,0.304,135.052,audio_features,32I8vEvwsUXTst1QSsmpSR,spotify:track:32I8vEvwsUXTst1QSsmpSR,https://api.spotify.com/v1/tracks/32I8vEvwsUXTst1QSsmpSR,https://api.spotify.com/v1/audio-analysis/32I8vEvwsUXTst1QSsmpSR,226693,4
0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,audio_features,7s0lDK7y3XLmI7tcsRAbW0,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,186827,4
0.406,0.973,9,-4.549,1,0.171,0.0264,0.0,0.314,0.596,170.406,audio_features,32sgKP55X4g8PNDmxwlEpP,spotify:track:32sgKP55X4g8PNDmxwlEpP,https://api.spotify.com/v1/tracks/32sgKP55X4g8PNDmxwlEpP,https://api.spotify.com/v1/audio-analysis/32sgKP55X4g8PNDmxwlEpP,145747,4
0.695,0.878,1,-3.429,0,0.0441,0.153,0.0,0.0764,0.969,162.898,audio_features,6sS0cYdBJCjTW9pgitwsCk,spotify:track:6sS0cYdBJCjTW9pgitwsCk,https://api.spotify.com/v1/tracks/6sS0cYdBJCjTW9pgitwsCk,https://api.spotify.com/v1/audio-analysis/6sS0cYdBJCjTW9pgitwsCk,177835,4
0.467,0.855,0,-5.485,1,0.114,0.00686,0.0126,0.0793,0.425,184.087,audio_features,5X4b5yuoihfPbZMzSOhg8M,spotify:track:5X4b5yuoihfPbZMzSOhg8M,https://api.spotify.com/v1/tracks/5X4b5yuoihfPbZMzSOhg8M,https://api.spotify.com/v1/audio-analysis/5X4b5yuoihfPbZMzSOhg8M,188267,4
0.411,0.942,10,-2.5,0,0.0933,0.00232,0.00174,0.11,0.251,177.051,audio_features,0SiY70lUH4Lyr47Zo4DtcU,spotify:track:0SiY70lUH4Lyr47Zo4DtcU,https://api.spotify.com/v1/tracks/0SiY70lUH4Lyr47Zo4DtcU,https://api.spotify.com/v1/audio-analysis/0SiY70lUH4Lyr47Zo4DtcU,157560,4
0.333,0.997,11,-3.082,1,0.0873,1.51e-05,5.65e-06,0.309,0.2,177.078,audio_features,3CYfwra6grsoE4Xjh5m0xo,spotify:track:3CYfwra6grsoE4Xjh5m0xo,https://api.spotify.com/v1/tracks/3CYfwra6grsoE4Xjh5m0xo,https://api.spotify.com/v1/audio-analysis/3CYfwra6grsoE4Xjh5m0xo,161000,4
0.502,0.961,5,-5.217,0,0.113,0.00668,0.00131,0.0866,0.487,150.054,audio_features,7ii7UyUZdA8BxEoRleO9lW,spotify:track:7ii7UyUZdA8BxEoRleO9lW,https://api.spotify.com/v1/tracks/7ii7UyUZdA8BxEoRleO9lW,https://api.spotify.com/v1/audio-analysis/7ii7UyUZdA8BxEoRleO9lW,243333,4
0.5,0.787,6,-1.555,0,0.0389,0.0228,0.000613,0.111,0.484,119.987,audio_features,35iV6DJvwgbiNOaXg4PcpD,spotify:track:35iV6DJvwgbiNOaXg4PcpD,https://api.spotify.com/v1/tracks/35iV6DJvwgbiNOaXg4PcpD,https://api.spotify.com/v1/audio-analysis/35iV6DJvwgbiNOaXg4PcpD,250000,4
0.488,0.909,10,-6.591,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,audio_features,1KDYN3odJHnj9pqGHN3FVs,spotify:track:1KDYN3odJHnj9pqGHN3FVs,https://api.spotify.com/v1/tracks/1KDYN3odJHnj9pqGHN3FVs,https://api.spotify.com/v1/audio-analysis/1KDYN3odJHnj9pqGHN3FVs,244400,4
0.617,0.911,11,-3.464,1,0.0715,0.000222,0.325,0.354,0.65,132.064,audio_features,4pckuF6VOu58o1pMFUdlPW,spotify:track:4pckuF6VOu58o1pMFUdlPW,https://api.spotify.com/v1/tracks/4pckuF6VOu58o1pMFUdlPW,https://api.spotify.com/v1/audio-analysis/4pckuF6VOu58o1pMFUdlPW,210947,4
0.41,0.931,5,-4.228,0,0.0398,0.00012,0.0,0.107,0.542,89.977,audio_features,1urvke4VZGwRmP2PVlqFCy,spotify:track:1urvke4VZGwRmP2PVlqFCy,https://api.spotify.com/v1/tracks/1urvke4VZGwRmP2PVlqFCy,https://api.spotify.com/v1/audio-analysis/1urvke4VZGwRmP2PVlqFCy,248040,4
0.592,0.763,1,-3.334,1,0.366,0.242,0.0,0.0715,0.644,180.084,audio_features,2zvBDy0N0S6TypMyfOidZX,spotify:track:2zvBDy0N0S6TypMyfOidZX,https://api.spotify.com/v1/tracks/2zvBDy0N0S6TypMyfOidZX,https://api.spotify.com/v1/audio-analysis/2zvBDy0N0S6TypMyfOidZX,210947,4
0.528,0.854,4,-5.413,0,0.0499,0.212,0.0,0.269,0.689,93.986,audio_features,0syHKBAJn3g1AKvtV7rIYg,spotify:track:0syHKBAJn3g1AKvtV7rIYg,https://api.spotify.com/v1/tracks/0syHKBAJn3g1AKvtV7rIYg,https://api.spotify.com/v1/audio-analysis/0syHKBAJn3g1AKvtV7rIYg,168852,4
0.695,0.837,1,-5.617,0,0.281,0.245,0.0,0.367,0.639,115.067,audio_features,2q95XoeFGixx8b5LNF6Ey1,spotify:track:2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/tracks/2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/audio-analysis/2q95XoeFGixx8b5LNF6Ey1,244174,4
0.638,0.845,4,-5.044,0,0.0484,0.0219,0.0,0.0503,0.496,95.019,audio_features,6VaRgQ15D9769eV5ATS8Pa,spotify:track:6VaRgQ15D9769eV5ATS8Pa,https://api.spotify.com/v1/tracks/6VaRgQ15D9769eV5ATS8Pa,https://api.spotify.com/v1/audio-analysis/6VaRgQ15D9769eV5ATS8Pa,152973,4
0.414,0.783,0,-3.863,1,0.132,0.0126,0.0,0.0522,0.273,84.239,audio_features,343dhlhuIVDl1cOG1F6ald,spotify:track:343dhlhuIVDl1cOG1F6ald,https://api.spotify.com/v1/tracks/343dhlhuIVDl1cOG1F6ald,https://api.spotify.com/v1/audio-analysis/343dhlhuIVDl1cOG1F6ald,259765,4
0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,audio_features,09iyGiljLWRYXdRazFkdtJ,spotify:track:09iyGiljLWRYXdRazFkdtJ,https://api.spotify.com/v1/tracks/09iyGiljLWRYXdRazFkdtJ,https://api.spotify.com/v1/audio-analysis/09iyGiljLWRYXdRazFkdtJ,196422,4
0.415,0.933,11,-4.737,0,0.0689,0.00221,0.0577,0.358,0.171,141.13,audio_features,1KZjU7csKHOLRiRPBWZIJS,spotify:track:1KZjU7csKHOLRiRPBWZIJS,https://api.spotify.com/v1/tracks/1KZjU7csKHOLRiRPBWZIJS,https://api.spotify.com/v1/audio-analysis/1KZjU7csKHOLRiRPBWZIJS,236413,4
0.452,0.885,9,-6.159,1,0.0806,0.0093,0.000945,0.113,0.114,139.021,audio_features,4z2xy1UYMu70xCkWudeL96,spotify:track:4z2xy1UYMu70xCkWudeL96,https://api.spotify.com/v1/tracks/4z2xy1UYMu70xCkWudeL96,https://api.spotify.com/v1/audio-analysis/4z2xy1UYMu70xCkWudeL96,234587,4
0.665,0.386,9,-10.034,1,0.0326,0.77,3e-05,0.0725,0.216,127.349,audio_features,29okqwWfb2iDDHPOLi5XHP,spotify:track:29okqwWfb2iDDHPOLi5XHP,https://api.spotify.com/v1/tracks/29okqwWfb2iDDHPOLi5XHP,https://api.spotify.com/v1/audio-analysis/29okqwWfb2iDDHPOLi5XHP,207650,4
0.513,0.94,1,-4.473,0,0.158,0.000113,0.71,0.151,0.447,128.627,audio_features,5cA3Sstopf2OPHZuYOVqfn,spotify:track:5cA3Sstopf2OPHZuYOVqfn,https://api.spotify.com/v1/tracks/5cA3Sstopf2OPHZuYOVqfn,https://api.spotify.com/v1/audio-analysis/5cA3Sstopf2OPHZuYOVqfn,257747,4
0.494,0.963,9,-5.394,0,0.057,0.000949,0.0494,0.0932,0.833,179.963,audio_features,6JhUq57XpJeNMxboI4Ne3S,spotify:track:6JhUq57XpJeNMxboI4Ne3S,https://api.spotify.com/v1/tracks/6JhUq57XpJeNMxboI4Ne3S,https://api.spotify.com/v1/audio-analysis/6JhUq57XpJeNMxboI4Ne3S,245280,4
0.57,0.884,5,-4.55,0,0.0601,0.00826,0.00322,0.364,0.405,118.485,audio_features,0cahtHEywK64NSWqm2SDTi,spotify:track:0cahtHEywK64NSWqm2SDTi,https://api.spotify.com/v1/tracks/0cahtHEywK64NSWqm2SDTi,https://api.spotify.com/v1/audio-analysis/0cahtHEywK64NSWqm2SDTi,286013,4
0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,audio_features,1XGmzt0PVuFgQYYnV2It7A,spotify:track:1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,231173,4
0.74,0.793,0,-5.38,1,0.0681,0.0224,0.0,0.0302,0.636,101.066,audio_features,4fcldiaLuLtByymqHk8XDX,spotify:track:4fcldiaLuLtByymqHk8XDX,https://api.spotify.com/v1/tracks/4fcldiaLuLtByymqHk8XDX,https://api.spotify.com/v1/audio-analysis/4fcldiaLuLtByymqHk8XDX,187440,4
0.355,0.728,0,-4.395,1,0.133,0.368,0.0,0.0548,0.646,93.203,audio_features,5Kelvlf6aU6is8muBjaZ4S,spotify:track:5Kelvlf6aU6is8muBjaZ4S,https://api.spotify.com/v1/tracks/5Kelvlf6aU6is8muBjaZ4S,https://api.spotify.com/v1/audio-analysis/5Kelvlf6aU6is8muBjaZ4S,223787,4
0.602,0.774,6,-4.731,1,0.0292,0.0927,0.0,0.367,0.404,95.992,audio_features,1eMcmN5zm0gw085NJjkoQS,spotify:track:1eMcmN5zm0gw085NJjkoQS,https://api.spotify.com/v1/tracks/1eMcmN5zm0gw085NJjkoQS,https://api.spotify.com/v1/audio-analysis/1eMcmN5zm0gw085NJjkoQS,223253,4
0.642,0.808,0,-6.406,1,0.0463,0.0383,0.00829,0.547,0.273,97.565,audio_features,6ZrlXT6mUMEgomN128iekU,spotify:track:6ZrlXT6mUMEgomN128iekU,https://api.spotify.com/v1/tracks/6ZrlXT6mUMEgomN128iekU,https://api.spotify.com/v1/audio-analysis/6ZrlXT6mUMEgomN128iekU,241640,4
0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,audio_features,1hwJKpe0BPUsq6UUrwBWTw,spotify:track:1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/tracks/1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/audio-analysis/1hwJKpe0BPUsq6UUrwBWTw,261267,4
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4
0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,audio_features,2YhTaUiQ0m5QMwaRDEP1TV,spotify:track:2YhTaUiQ0m5QMwaRDEP1TV,https://api.spotify.com/v1/tracks/2YhTaUiQ0m5QMwaRDEP1TV,https://api.spotify.com/v1/audio-analysis/2YhTaUiQ0m5QMwaRDEP1TV,188493,4
0.63,0.897,1,-3.844,1,0.259,0.0408,0.0,0.144,0.272,91.896,audio_features,1cW1AnJzHMN2TsIMolp7LU,spotify:track:1cW1AnJzHMN2TsIMolp7LU,https://api.spotify.com/v1/tracks/1cW1AnJzHMN2TsIMolp7LU,https://api.spotify.com/v1/audio-analysis/1cW1AnJzHMN2TsIMolp7LU,186507,4
0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,audio_features,4675yUu8AUbE72T94BkLCD,spotify:track:4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/tracks/4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/audio-analysis/4675yUu8AUbE72T94BkLCD,299147,4
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,audio_features,5QldjuXcxplhjjUqLrzl6H,spotify:track:5QldjuXcxplhjjUqLrzl6H,https://api.spotify.com/v1/tracks/5QldjuXcxplhjjUqLrzl6H,https://api.spotify.com/v1/audio-analysis/5QldjuXcxplhjjUqLrzl6H,302840,4
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,1Zqy9bervYUomy12Pbm3rP,spotify:track:1Zqy9bervYUomy12Pbm3rP,https://api.spotify.com/v1/tracks/1Zqy9bervYUomy12Pbm3rP,https://api.spotify.com/v1/audio-analysis/1Zqy9bervYUomy12Pbm3rP,261000,3
0.683,0.472,0,-9.08,1,0.0317,0.761,1.59e-06,0.0873,0.359,79.931,audio_features,2tw76iTsjl2SwMZJCqDFHm,spotify:track:2tw76iTsjl2SwMZJCqDFHm,https://api.spotify.com/v1/tracks/2tw76iTsjl2SwMZJCqDFHm,https://api.spotify.com/v1/audio-analysis/2tw76iTsjl2SwMZJCqDFHm,163107,4
0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,audio_features,6OtCIsQZ64Vs1EbzztvAv4,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,https://api.spotify.com/v1/tracks/6OtCIsQZ64Vs1EbzztvAv4,https://api.spotify.com/v1/audio-analysis/6OtCIsQZ64Vs1EbzztvAv4,253307,4
